"type","Fleet","Fleet_Name","Yr","Seas","Nsamp_in","Nsamp_adj","effN"
"S36 only",36,"S36_JPLL_idx_adult",2000,1,100,100,17.7195
"S36 only",36,"S36_JPLL_idx_adult",2001,1,100,100,16.4015
"S36 only",36,"S36_JPLL_idx_adult",2002,1,100,100,16.6505
"S36 only",36,"S36_JPLL_idx_adult",2003,1,100,100,16.804
"S36 only",36,"S36_JPLL_idx_adult",2004,1,100,100,16.8529
"S36 only",36,"S36_JPLL_idx_adult",2005,1,100,100,16.8347
"S36 only",36,"S36_JPLL_idx_adult",2006,1,100,100,16.0369
"S36 only",36,"S36_JPLL_idx_adult",2007,1,100,100,15.2596
"S36 only",36,"S36_JPLL_idx_adult",2008,1,100,100,14.2144
"S36 only",36,"S36_JPLL_idx_adult",2009,1,100,100,14.3686
"S36 only",36,"S36_JPLL_idx_adult",2010,1,100,100,15.3012
"S36 only",36,"S36_JPLL_idx_adult",2011,1,100,100,16.2761
"S36 only",36,"S36_JPLL_idx_adult",2012,1,100,100,16.1854
"S36 only",36,"S36_JPLL_idx_adult",2013,1,100,100,16.045
"S36 only",36,"S36_JPLL_idx_adult",2014,1,100,100,15.5992
"S36 only",36,"S36_JPLL_idx_adult",2015,1,100,100,15.2792
"S36 only",36,"S36_JPLL_idx_adult",2016,1,100,100,15.5756
"S36 only",36,"S36_JPLL_idx_adult",2017,1,100,100,17.014
"S36 only",36,"S36_JPLL_idx_adult",2018,1,100,100,18.0566
"S36 only",36,"S36_JPLL_idx_adult",2019,1,100,100,19.2375
"S36 only",36,"S36_JPLL_idx_adult",2020,1,100,100,17.616
"S36 only",36,"S36_JPLL_idx_adult",2021,1,100,100,13.0607
"S36 only",36,"S36_JPLL_idx_adult",2022,1,100,100,15.8249
"S36 only",36,"S36_JPLL_idx_adult",2023,1,100,100,19.3632
"S36 only",36,"S36_JPLL_idx_adult",2024,1,100,100,19.0198
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",1994,1,90.54,24.9184,24.9915
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",1995,1,1.04,0.286229,4.28278
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",1996,1,92.13,25.356,15.0394
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",1997,1,113.56,31.254,52.2455
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",1998,1,121.3,33.3842,102.56
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",1999,1,19.47,5.35853,16.3994
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2000,1,83.39,22.9506,219.714
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2001,1,151.26,41.6298,127.25
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2002,1,391.14,107.65,318.269
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2003,1,232.32,63.9391,160.767
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2004,1,246.15,67.7454,79.7233
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2005,1,342.26,94.1968,81.9015
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2006,1,283.38,77.9918,258.031
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2007,1,201.49,55.4541,265.014
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2008,1,291.31,80.1743,106.646
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2009,1,270.37,74.4112,497.333
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2010,1,232.98,64.1208,414.785
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2011,1,261.75,72.0388,474.381
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2012,1,298.33,82.1064,257.011
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2013,1,138.71,38.1758,209.797
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2014,1,164.52,45.2792,53.73
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2015,1,253.56,69.7848,219.308
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2016,1,246.7,67.8968,202.415
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2017,1,199.39,54.8761,199.317
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2018,1,146.91,40.4326,91.1845
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2019,1,132.24,36.3951,69.2622
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2020,1,152.93,42.0894,161.29
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2021,1,184.29,50.7203,63.709
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2022,1,191.86,52.8037,40.8999
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2023,1,196.68,54.1303,354.659
"F10 and S37",1,"F1_JPLL_A13_Q1_wt",2024,1,77.44,21.313,44.1749
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",1996,2,9.74,2.14572,12.2249
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",1997,2,22.66,4.992,54.5902
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2000,2,1.16,0.255548,7.86067
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2001,2,93.34,20.5628,60.9489
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2002,2,171.01,37.6735,27.8264
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2003,2,154.28,33.9879,52.9045
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2004,2,156.2,34.4109,24.261
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2005,2,317.81,70.0135,28.5597
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2006,2,215.61,47.4989,93.6361
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2007,2,150.55,33.1662,264.537
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2008,2,182.61,40.229,52.0092
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2009,2,152.31,33.5539,87.9734
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2010,2,109.97,24.2264,102.367
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2011,2,128.75,28.3636,45.2511
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2012,2,120.39,26.5219,105.759
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2013,2,93.57,20.6135,91.2679
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2014,2,89.49,19.7146,56.8219
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2015,2,80.71,17.7804,53.2553
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2016,2,84.47,18.6087,35.016
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2017,2,65.57,14.4451,63.6412
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2018,2,37.79,8.32514,26.2552
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2019,2,38.18,8.41105,49.5027
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2020,2,47.99,10.5722,135.554
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2021,2,94.24,20.7611,10.2415
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2022,2,44.87,9.88486,5.86348
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2023,2,52.51,11.568,48.5034
"F10 and S37",2,"F2_JPLL_A13_Q2_wt",2024,2,46.62,10.2704,20.8185
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2000,3,1.06,0.291733,45.4781
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2001,3,15.03,4.13656,11.4847
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2002,3,9.45,2.60083,25.9308
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2003,3,8.19,2.25405,10.166
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2004,3,2.9,0.798138,8.10765
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2005,3,16.29,4.48333,33.9307
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2006,3,4.86,1.33757,16.6151
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2007,3,8.8,2.42194,26.2348
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2008,3,1.16,0.319255,53.5836
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2009,3,1.17,0.322007,9.57657
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2010,3,4.67,1.28528,34.0046
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2011,3,11.53,3.17329,22.9388
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2012,3,3.91,1.07611,18.2895
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2013,3,5.32,1.46417,41.1778
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2014,3,4.26,1.17244,13.7367
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2015,3,20.97,5.77136,20.2734
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2016,3,6.01,1.65407,31.7727
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2017,3,0.98,0.269716,18.7819
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2018,3,0.56,0.154123,11.6018
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2019,3,3.89,1.07061,11.9509
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2020,3,2.13,0.586219,27.1356
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2021,3,0.85,0.233937,21.8165
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2022,3,3.4,0.935748,27.3501
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2023,3,2.33,0.641263,12.4692
"F10 and S37",3,"F3_JPLL_A13_Q3_wt",2024,3,5.18,1.42564,35.6146
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",1996,4,13.35,3.67419,23.3709
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",1999,4,27.9,7.67864,81.5
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2000,4,28.08,7.72818,51.6938
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2001,4,177.59,48.8763,308.525
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2002,4,107.96,29.7128,23.9747
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2003,4,114.86,31.6118,43.2153
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2004,4,127.64,35.1291,137.085
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2005,4,195.26,53.7395,43.357
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2006,4,177.92,48.9671,107.684
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2007,4,206.57,56.8522,385.067
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2008,4,78.8,21.6873,93.033
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2009,4,131.01,36.0566,385.09
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2010,4,93.89,25.8404,66.1744
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2011,4,144.18,39.6812,112.342
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2012,4,94.43,25.989,80.0104
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2013,4,89.55,24.646,39.6573
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2014,4,142.85,39.3152,145.819
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2015,4,178.28,49.0662,84.9585
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2016,4,100.33,27.6128,66.6473
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2017,4,81.23,22.3561,261.928
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2018,4,58.7,16.1554,228.998
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2019,4,172.18,47.3874,107.739
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2020,4,101.19,27.8495,75.7232
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2021,4,57.23,15.7508,57.3988
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2022,4,77.08,21.214,45.8481
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2023,4,27.6,7.59607,25.6282
"F10 and S37",4,"F4_JPLL_A13_Q4_wt",2024,4,24.67,6.78968,30.6008
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",1994,1,45.41,12.4977,61.3656
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",1996,1,20.33,5.59522,57.6294
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",1997,1,35.08,9.65472,40.0755
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",1999,1,25.9,7.1282,46.5055
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2000,1,26.83,7.38415,53.5968
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2001,1,36.98,10.1776,195.247
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2002,1,104.61,28.7908,540.389
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2003,1,152.5,41.9711,240.211
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2004,1,59.66,16.4196,73.2719
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2005,1,52.27,14.3857,95.0801
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2006,1,93.11,25.6257,110.171
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2007,1,103.49,28.4825,67.4813
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2008,1,68.31,18.8003,147.009
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2009,1,49.41,13.5986,88.6424
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2010,1,58.13,15.9985,267.686
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2011,1,61.4,16.8985,76.4844
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2012,1,61.23,16.8517,82.5898
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2013,1,35.54,9.78132,349.175
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2014,1,32.39,8.91438,135.365
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2015,1,130.79,35.996,317.27
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2016,1,104.54,28.7715,210.148
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2017,1,47.36,13.0344,88.7203
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2018,1,72.37,19.9177,163.531
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2019,1,130.07,35.7979,120.357
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2020,1,18.64,5.1301,24.5093
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2021,1,24.14,6.64381,35.3758
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2022,1,14.79,4.0705,274.554
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2023,1,17.54,4.82736,32.8047
"F10 and S37",9,"F9_JPLL_A2_Q1_wt",2024,1,22.31,6.14016,52.9774
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2000,2,5.01,1.37885,32.8456
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2001,2,39.24,10.7996,120.052
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2002,2,72.89,20.0608,230.39
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2003,2,53.37,14.6885,16.1945
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2004,2,52.41,14.4243,246.087
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2005,2,51.36,14.1353,89.6258
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2006,2,33.2,9.1373,98.7986
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2007,2,18.52,5.09707,94.7265
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2008,2,43.56,11.9886,65.2323
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2009,2,42.29,11.6391,165.416
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2010,2,48.58,13.3702,560.021
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2011,2,84.13,23.1543,99.4885
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2012,2,83.22,22.9038,63.1692
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2013,2,75.35,20.7378,322.446
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2014,2,79.88,21.9846,436.721
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2015,2,155.66,42.8407,167.364
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2016,2,81.2,22.3479,341.565
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2017,2,66.65,18.3434,128.79
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2018,2,77.73,21.3929,166.767
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2019,2,84.57,23.2754,131.52
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2020,2,52.17,14.3582,232.162
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2021,2,77.36,21.291,34.7983
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2022,2,65.69,18.0792,94.0286
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2023,2,45.82,12.6106,20.0317
"F10 and S37",10,"F10_JPLL_A2_Q2_wt_9624",2024,2,32.74,9.0107,50.9234
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2001,3,64.63,17.7875,164.899
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2002,3,36.31,9.99324,97.5424
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2003,3,55.74,15.3408,73.2915
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2004,3,56.73,15.6132,144.444
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2005,3,69.45,19.114,69.9881
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2006,3,33.77,9.29418,159.092
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2007,3,65.77,18.1012,96.1012
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2008,3,57.09,15.7123,61.6306
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2009,3,58.83,16.1912,102.812
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2010,3,59.15,16.2793,159.264
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2011,3,45.92,12.6381,1056.61
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2012,3,66.16,18.2086,179.275
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2013,3,109.29,30.0788,153.215
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2014,3,140.97,38.7978,173.974
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2015,3,81.02,22.2983,245.211
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2016,3,117.07,32.22,279.401
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2017,3,116.75,32.1319,234.287
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2018,3,91.1,25.0725,250.447
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2019,3,143.68,39.5436,127.646
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2020,3,52.09,14.3362,9.41131
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2021,3,69.94,19.2489,46.8246
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2022,3,57.2,15.7426,48.0082
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2023,3,71.85,19.7746,19.4798
"F10 and S37",11,"F11_JPLL_A2_Q3_wt",2024,3,79.67,21.9268,148.029
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",1994,4,2.07,0.569705,45.2953
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",1996,4,12.02,3.30814,40.8015
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",1997,4,7.88,2.16873,53.191
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",1999,4,6.26,1.72288,64.936
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2001,4,87.86,24.1808,158.9
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2002,4,58.81,16.1857,106.371
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2003,4,70.3,19.348,42.1794
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2004,4,5.08,1.39812,69.5939
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2005,4,54.27,14.9362,47.2922
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2006,4,21.78,5.99429,274.697
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2007,4,26.63,7.32911,65.9652
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2008,4,15.62,4.29894,341.545
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2009,4,15.08,4.15032,295.463
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2010,4,12.89,3.54759,79.8756
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2011,4,29.91,8.23183,208.717
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2012,4,39.48,10.8657,55.0056
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2013,4,27.61,7.59882,46.8229
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2014,4,86.45,23.7928,286.899
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2015,4,57.16,15.7316,152.392
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2016,4,74.68,20.5534,140.225
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2017,4,136.62,37.6006,105.18
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2018,4,91.38,25.1496,136.185
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2019,4,78.77,21.6791,103.191
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2020,4,42.46,11.6858,106.027
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2021,4,51.01,14.039,110.633
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2022,4,43.66,12.0161,45.3458
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2023,4,39.32,10.8217,33.5436
"F10 and S37",12,"F12_JPLL_A2_Q4_wt",2024,4,34.36,9.45656,48.5504
"F10 and S37",17,"F17_JPLL_A4_num",1995,3,2.03,0.558697,65.016
"F10 and S37",17,"F17_JPLL_A4_num",1995,4,0.42,0.115592,34.7208
"F10 and S37",17,"F17_JPLL_A4_num",1996,2,0.14,0.0385308,8.60164
"F10 and S37",17,"F17_JPLL_A4_num",1999,4,3.6,0.990792,32.9212
"F10 and S37",17,"F17_JPLL_A4_num",2000,1,2.9,0.798138,31.0991
"F10 and S37",17,"F17_JPLL_A4_num",2000,2,8.06,2.21827,155.008
"F10 and S37",17,"F17_JPLL_A4_num",2000,4,11.42,3.14301,34.0062
"F10 and S37",17,"F17_JPLL_A4_num",2001,1,13.29,3.65767,39.2241
"F10 and S37",17,"F17_JPLL_A4_num",2001,2,15.67,4.3127,39.1118
"F10 and S37",17,"F17_JPLL_A4_num",2001,3,22.67,6.23924,139.244
"F10 and S37",17,"F17_JPLL_A4_num",2001,4,32.09,8.83181,83.7396
"F10 and S37",17,"F17_JPLL_A4_num",2002,1,15.24,4.19435,44.6054
"F10 and S37",17,"F17_JPLL_A4_num",2002,2,10.55,2.90357,143.875
"F10 and S37",17,"F17_JPLL_A4_num",2002,3,15.93,4.38425,67.3163
"F10 and S37",17,"F17_JPLL_A4_num",2002,4,4.3,1.18345,142.15
"F10 and S37",17,"F17_JPLL_A4_num",2003,1,13.87,3.8173,150.378
"F10 and S37",17,"F17_JPLL_A4_num",2003,2,1.34,0.368795,6.84242
"F10 and S37",17,"F17_JPLL_A4_num",2003,3,7.03,1.9348,29.4089
"F10 and S37",17,"F17_JPLL_A4_num",2004,1,47.2,12.9904,83.2884
"F10 and S37",17,"F17_JPLL_A4_num",2004,2,1.04,0.286229,17.2507
"F10 and S37",17,"F17_JPLL_A4_num",2004,3,2.03,0.558697,186.787
"F10 and S37",17,"F17_JPLL_A4_num",2005,1,15.99,4.40077,150.14
"F10 and S37",17,"F17_JPLL_A4_num",2005,2,0.48,0.132106,12.8892
"F10 and S37",17,"F17_JPLL_A4_num",2005,3,4.22,1.16143,126.425
"F10 and S37",17,"F17_JPLL_A4_num",2005,4,1.68,0.46237,40.0568
"F10 and S37",17,"F17_JPLL_A4_num",2006,1,17.57,4.83562,320.208
"F10 and S37",17,"F17_JPLL_A4_num",2006,2,3.09,0.85043,41.7947
"F10 and S37",17,"F17_JPLL_A4_num",2006,3,12.21,3.36044,92.4355
"F10 and S37",17,"F17_JPLL_A4_num",2006,4,7.97,2.1935,92.2295
"F10 and S37",17,"F17_JPLL_A4_num",2007,1,8.21,2.25956,82.6363
"F10 and S37",17,"F17_JPLL_A4_num",2007,2,0.47,0.129353,26.5042
"F10 and S37",17,"F17_JPLL_A4_num",2007,3,2.18,0.59998,105.105
"F10 and S37",17,"F17_JPLL_A4_num",2008,1,14.12,3.88611,56.7335
"F10 and S37",17,"F17_JPLL_A4_num",2008,2,1.98,0.544936,34.6673
"F10 and S37",17,"F17_JPLL_A4_num",2008,3,2.53,0.696307,68.6133
"F10 and S37",17,"F17_JPLL_A4_num",2008,4,5.55,1.52747,102.631
"F10 and S37",17,"F17_JPLL_A4_num",2009,1,2.13,0.586219,52.0021
"F10 and S37",17,"F17_JPLL_A4_num",2009,3,1.57,0.432095,74.4497
"F10 and S37",17,"F17_JPLL_A4_num",2010,1,0.12,0.0330264,4.54331
"F10 and S37",17,"F17_JPLL_A4_num",2010,2,0.17,0.0467874,1.80874
"F10 and S37",17,"F17_JPLL_A4_num",2010,3,1.08,0.297238,16.4625
"F10 and S37",17,"F17_JPLL_A4_num",2010,4,1.5,0.41283,72.5401
"F10 and S37",17,"F17_JPLL_A4_num",2011,1,1.25,0.344025,115.707
"F10 and S37",17,"F17_JPLL_A4_num",2011,3,34.8,9.57766,87.9158
"F10 and S37",17,"F17_JPLL_A4_num",2011,4,10.99,3.02467,18.4195
"F10 and S37",17,"F17_JPLL_A4_num",2012,1,2.47,0.679793,41.0286
"F10 and S37",17,"F17_JPLL_A4_num",2012,2,0.46,0.126601,16.3963
"F10 and S37",17,"F17_JPLL_A4_num",2012,3,30.46,8.3832,272.887
"F10 and S37",17,"F17_JPLL_A4_num",2012,4,5.12,1.40913,99.5571
"F10 and S37",17,"F17_JPLL_A4_num",2013,1,0.16,0.0440352,8.92601
"F10 and S37",17,"F17_JPLL_A4_num",2013,2,2.78,0.765112,36.0148
"F10 and S37",17,"F17_JPLL_A4_num",2013,3,4.65,1.27977,58.9039
"F10 and S37",17,"F17_JPLL_A4_num",2014,1,0.12,0.0330264,5.05249
"F10 and S37",17,"F17_JPLL_A4_num",2014,2,3.33,0.916483,17.569
"F10 and S37",17,"F17_JPLL_A4_num",2014,4,2.81,0.773368,207.002
"F10 and S37",17,"F17_JPLL_A4_num",2015,3,4.88,1.34307,120.654
"F10 and S37",17,"F17_JPLL_A4_num",2015,4,3.86,1.06235,20.4246
"F10 and S37",17,"F17_JPLL_A4_num",2016,2,10.62,2.92284,244.655
"F10 and S37",17,"F17_JPLL_A4_num",2016,3,12.62,3.47328,178.089
"F10 and S37",17,"F17_JPLL_A4_num",2017,3,26.34,7.24929,172.232
"F10 and S37",17,"F17_JPLL_A4_num",2017,4,2.26,0.621997,54.8866
"F10 and S37",17,"F17_JPLL_A4_num",2018,2,0.4,0.110088,61.0576
"F10 and S37",17,"F17_JPLL_A4_num",2018,3,1.2,0.330264,28.3013
